State,District,Date,Year,Month,Avg_rainfall,Agency_name
Maharashtra,Nandurbar,2024-10-17,2024,10,2.488464058,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-10-19,2024,10,1.3615358617,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-10-21,2024,10,0.5093379561,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-10-23,2024,10,0.0103158985,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-10-28,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-06,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-12,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-25,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-12-07,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-12-17,2024,12,1.6172e-06,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-12-22,2024,12,0.0092744794,NRSC VIC MODEL
Maharashtra,Nandurbar,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-01-05,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-01-06,2024,01,5.9444e-06,NRSC VIC MODEL
Maharashtra,Nashik,2024-01-10,2024,01,0.0996713432,NRSC VIC MODEL
Maharashtra,Nashik,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-06,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-12,2024,02,4.14e-08,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-14,2024,02,0.0006321507,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-15,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-20,2024,02,5.62017e-05,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-23,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-02-29,2024,02,0.2211377993,NRSC VIC MODEL
Maharashtra,Nashik,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-03-21,2024,03,0.0013049408,NRSC VIC MODEL
Maharashtra,Nashik,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-04-04,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-04-12,2024,04,-0.0004995149,NRSC VIC MODEL
Maharashtra,Nashik,2024-04-27,2024,04,0.0024527308,NRSC VIC MODEL
Maharashtra,Nashik,2024-04-28,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-05-25,2024,05,0.0001230968,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-01,2024,06,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-07,2024,06,7.9158245708,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-10,2024,06,30.2111472324,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-16,2024,06,3.5907909068,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-19,2024,06,0.6059778525,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-20,2024,06,2.6200192203,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-28,2024,06,3.7744765252,NRSC VIC MODEL
Maharashtra,Nashik,2024-06-29,2024,06,3.5645221603,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-01,2024,07,24.4239599398,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-04,2024,07,0.807321109,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-05,2024,07,5.4028038656,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-08,2024,07,2.5141484767,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-16,2024,07,2.4489604043,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-19,2024,07,1.355929951,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-20,2024,07,2.4619386367,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-21,2024,07,7.8888248186,NRSC VIC MODEL
Maharashtra,Nashik,2024-07-22,2024,07,16.3750180964,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-01,2024,08,8.6400389346,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-05,2024,08,52.0974551922,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-08,2024,08,1.8404505528,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-20,2024,08,5.859735637,NRSC VIC MODEL
Maharashtra,Nashik,2024-08-24,2024,08,13.2242105339,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-14,2024,09,1.3110849358,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-17,2024,09,0.3722766583,NRSC VIC MODEL
Maharashtra,Nashik,2024-09-24,2024,09,37.2803802148,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-03,2024,10,1.2176860434,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-12,2024,10,7.4567991711,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-17,2024,10,4.4643903407,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-20,2024,10,39.9012317093,NRSC VIC MODEL
Maharashtra,Nashik,2024-10-30,2024,10,2.5286e-05,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-07,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-27,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-11-30,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-05,2024,12,2.590777019,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-11,2024,12,5.62017e-05,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-14,2024,12,0.0124727268,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-16,2024,12,0.000230531,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-20,2024,12,0.0001569889,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Nashik,2024-12-27,2024,12,0.0004469541,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-05,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-02,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-25,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-02-28,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-03,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-16,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-20,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-24,2024,03,0.0065101867,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-28,2024,03,0.7809660626,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-03-31,2024,03,0.235475721,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-03,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-04,2024,04,0.3189441813,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-13,2024,04,0.170928859,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-18,2024,04,13.7679695288,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-04-20,2024,04,0.0837622335,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-17,2024,05,4.4590579635,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-18,2024,05,0.8489551935,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-25,2024,05,0.8073138431,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-27,2024,05,0.0426131559,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-05-30,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-03,2024,06,1.5945584109,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-09,2024,06,25.1118207541,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-12,2024,06,25.7350336305,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-13,2024,06,1.8283753072,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-17,2024,06,2.8887672276,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-06-24,2024,06,15.1789236252,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-01,2024,07,9.0358063377,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-05,2024,07,0.6302918163,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-07,2024,07,3.1494703312,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-15,2024,07,18.0093588905,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-29,2024,07,2.0312465719,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-07-30,2024,07,0.9833707347,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-12,2024,08,0.0130019215,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-20,2024,08,6.8754460874,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-22,2024,08,10.9011037835,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-08-26,2024,08,2.8987627648,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-18,2024,09,0.6897223024,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-09-29,2024,09,0.1243770119,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-04,2024,10,6.2999973392,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-12,2024,10,2.8770969319,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-20,2024,10,12.3403653692,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-23,2024,10,0.9071050502,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-24,2024,10,0.0006420079,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-30,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-10-31,2024,10,0.0045327151,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-02,2024,11,0.1075612104,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-06,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-08,2024,11,0.0117541426,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-12,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-13,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-15,2024,11,0.0001883196,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-04,2024,12,0.0263447418,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-18,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Osmanabad,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-08,2024,01,3.12761e-05,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-11,2024,01,0.0179345511,NRSC VIC MODEL
Maharashtra,Palghar,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-05-09,2024,05,0.1250959841,NRSC VIC MODEL
Maharashtra,Jalna,2024-05-10,2024,05,0.677457234,NRSC VIC MODEL
Maharashtra,Jalna,2024-05-16,2024,05,0.0290367041,NRSC VIC MODEL
Maharashtra,Jalna,2024-05-21,2024,05,0.5361507595,NRSC VIC MODEL
Maharashtra,Jalna,2024-05-29,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-05-30,2024,05,0.0006543857,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-01,2024,06,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-02,2024,06,0.0002082773,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-05,2024,06,1.0090377714,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-07,2024,06,3.7685429009,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-11,2024,06,45.0876904618,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-15,2024,06,9.0574983791,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-27,2024,06,1.535568965,NRSC VIC MODEL
Maharashtra,Jalna,2024-06-29,2024,06,5.9047493765,NRSC VIC MODEL
Maharashtra,Jalna,2024-07-02,2024,07,1.0843245214,NRSC VIC MODEL
Maharashtra,Jalna,2024-07-08,2024,07,5.6752816456,NRSC VIC MODEL
Maharashtra,Jalna,2024-07-21,2024,07,4.5275389113,NRSC VIC MODEL
Maharashtra,Jalna,2024-07-26,2024,07,7.6990142122,NRSC VIC MODEL
Maharashtra,Jalna,2024-07-29,2024,07,8.9334137932,NRSC VIC MODEL
Maharashtra,Jalna,2024-08-06,2024,08,0.2305398997,NRSC VIC MODEL
Maharashtra,Jalna,2024-08-17,2024,08,4.3936485442,NRSC VIC MODEL
Maharashtra,Jalna,2024-08-24,2024,08,12.5085057223,NRSC VIC MODEL
Maharashtra,Jalna,2024-08-29,2024,08,2.3267884301,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-04,2024,09,8.4098034461,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-06,2024,09,15.3484809648,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-12,2024,09,1.9144881837,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-13,2024,09,0.9618585458,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-18,2024,09,1.4206373843,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-20,2024,09,6.1772044228,NRSC VIC MODEL
Maharashtra,Jalna,2024-09-27,2024,09,8.2688267482,NRSC VIC MODEL
Maharashtra,Jalna,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-11-03,2024,11,0.0004057548,NRSC VIC MODEL
Maharashtra,Jalna,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-11-28,2024,11,0.0008550779,NRSC VIC MODEL
Maharashtra,Jalna,2024-12-02,2024,12,0.002351482,NRSC VIC MODEL
Maharashtra,Jalna,2024-12-04,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-12-07,2024,12,0.0246200686,NRSC VIC MODEL
Maharashtra,Jalna,2024-12-19,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Jalna,2024-12-27,2024,12,0.0024452284,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-01-01,2024,01,0.1944531967,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-01-09,2024,01,1.670014774,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-06,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-15,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-16,2024,02,0.0017652751,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-19,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-02-29,2024,02,0.0001118799,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-16,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-21,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-27,2024,03,0.0410705261,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-03-31,2024,03,0.0009544872,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-04-12,2024,04,-0.0010777887,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-04-19,2024,04,1.9789156269,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-04-24,2024,04,0.2734695684,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-04-29,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-05-01,2024,05,0.0121386453,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-05-08,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-05-20,2024,05,3.3551996382,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-12,2024,06,4.1828279236,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-13,2024,06,3.929247121,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-14,2024,06,6.5458038372,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-19,2024,06,1.0294570532,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-26,2024,06,13.365595543,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-27,2024,06,10.5699161746,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-06-29,2024,06,16.2678145598,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-07-04,2024,07,37.6237844388,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-07-08,2024,07,53.7860643565,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-07-27,2024,07,71.1991298213,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-07-31,2024,07,40.8061900781,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-01,2024,08,12.6931939541,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-03,2024,08,12.3616096583,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-07,2024,08,8.8609583435,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-10,2024,08,4.1410546996,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-23,2024,08,9.3887251226,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-24,2024,08,39.2981313516,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-27,2024,08,9.3244377345,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-28,2024,08,7.8926033179,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-08-30,2024,08,4.3547005104,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-02,2024,09,4.4094075015,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-03,2024,09,8.3189785235,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-04,2024,09,5.633073566,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-11,2024,09,4.3428011378,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-14,2024,09,2.862319591,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-18,2024,09,1.1074750252,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-19,2024,09,3.1028344849,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-21,2024,09,6.0562446743,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-09-29,2024,09,1.7216167084,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-02,2024,10,10.3344743615,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-04,2024,10,1.9001110045,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-06,2024,10,3.7307775057,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-07,2024,10,7.8329907597,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-17,2024,10,19.1648103733,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-20,2024,10,2.328709198,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-21,2024,10,4.9473418264,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-10-30,2024,10,0.4134949816,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-11-03,2024,11,0.0627992386,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-11-04,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-11-10,2024,11,0.0861308205,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-11-16,2024,11,0.5043720729,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-12-22,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-12-27,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-12-28,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Kolhapur,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-01-03,2024,01,6.1849e-05,NRSC VIC MODEL
Maharashtra,Latur,2024-01-04,2024,01,0.0238901108,NRSC VIC MODEL
Maharashtra,Latur,2024-01-06,2024,01,7.29454e-05,NRSC VIC MODEL
Maharashtra,Latur,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-01-20,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-02-11,2024,02,0.0053661279,NRSC VIC MODEL
Maharashtra,Latur,2024-02-13,2024,02,0.0007657796,NRSC VIC MODEL
Maharashtra,Latur,2024-02-17,2024,02,1.59552e-05,NRSC VIC MODEL
Maharashtra,Latur,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-02-26,2024,02,0.0050984396,NRSC VIC MODEL
Maharashtra,Latur,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-03-17,2024,03,0.125128786,NRSC VIC MODEL
Maharashtra,Latur,2024-03-24,2024,03,0.0135194125,NRSC VIC MODEL
Maharashtra,Latur,2024-03-28,2024,03,0.0001197709,NRSC VIC MODEL
Maharashtra,Latur,2024-04-05,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-04-11,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-04-14,2024,04,0.5044698453,NRSC VIC MODEL
Maharashtra,Latur,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Latur,2024-04-26,2024,04,0.000212931,NRSC VIC MODEL
Maharashtra,Latur,2024-05-10,2024,05,0.5214794527,NRSC VIC MODEL
Maharashtra,Latur,2024-05-15,2024,05,5.1602587086,NRSC VIC MODEL
Maharashtra,Latur,2024-05-19,2024,05,0.0973841778,NRSC VIC MODEL
Maharashtra,Latur,2024-05-21,2024,05,0.000212931,NRSC VIC MODEL
Maharashtra,Latur,2024-05-23,2024,05,0.0793930499,NRSC VIC MODEL
Maharashtra,Latur,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-01-21,2024,01,0.0383400641,NRSC VIC MODEL
Manipur,Imphal East,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-02-03,2024,02,0.1654902322,NRSC VIC MODEL
Manipur,Imphal East,2024-02-04,2024,02,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-03-16,2024,03,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-03-26,2024,03,0.1338278227,NRSC VIC MODEL
Manipur,Imphal East,2024-04-02,2024,04,0.0820879731,NRSC VIC MODEL
Manipur,Imphal East,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Manipur,Imphal East,2024-04-12,2024,04,0.319395495,NRSC VIC MODEL
Manipur,Imphal East,2024-04-17,2024,04,0.0,NRSC VIC MODEL
